any_suggestion,suggest_safe,suggest_efficient,agree_proposal,discuss_coordinate,discuss_fairness,discuss_efficient,discuss_rules,explanation,discuss_howtoplay,ask_game,receive_report,truthful,falsehood,contradict,neither_report,original_message,row_id
1,0.5,0.5,1,0,0.0,1.0,0,0.5,0,0,0.0,0.0,0,0,1.0,fila 4 columna 4/o fila 5 columna 5/lo que veas A/la que mas te guste/jajaja/q dices C/y 3 y 3?/me parecen bien/esq a mi en 4 y 4/y a A/nos dan mucho mas/os digo esa para q mireis/a ti en 3 yu 3 solo 3 mas/valee/si/3 yy 3 no,686
1,1.0,0.0,1,0,0.5,0.0,0,0.0,0,0,0.0,0.0,0,0,1.0,"4/4/pueees o iguales y hacemos 3 3, o 2 2 y gana c más/lo que prefirais/pues 2 2 y a la siguiente gana mas f/valee/valee",812
1,0.0,1.0,0,0,0.0,0.5,0,0.5,0,0,0.0,0.0,0,0,1.0,fila 5 columna 5/q mas nos llevamos todos/c2 f2 mas no?/nooo/no?/mejor la f5 columna 5/fila 3 columna 3/perdon columna 2/el A como mas gana es fila 5 columna 5,635
1,1.0,0.0,1,0,0.0,0.0,0,0.0,0,0,0.5,0.5,0,0,0.5,"ui mira, el 5/jajajajajjajajajajjaja/jajaja/c3 f3 entonces/c4 f4 era/jajaja si/c4f4/valee/no me la trames ahora ¬¬/no no jajaja/soy de fiar/me lo creeré jajaja/ya veras/:)",116
1,1.0,0.0,1,0,1.0,0.5,0,0.5,0,0,1.0,1.0,0,0,0.0,"juego 4/f4/f3 y c3 igual para mi y para F/c4?/siempre o se perjudica f o c... vamos a hacerlo de forma equitativa/asi es lo mas junto no?/en todos los juegos para C y F, hay que poner c3 y f3/asi por igual siempre y A se lleva super buena puntuacion/genial/c3 y f3/lo digo porque en esta a y c ganas bastante más y en otras que sea más igualado hacerlo c3 f3/perfecto/si, si me parece bien/a mi tambien/lo vamos a petar :P/jajaja obvio",513
1,1.0,0.0,1,0,0.5,0.5,0,0.5,0,0,0.0,0.0,0,0,1.0,entonces va a ser siempre f3c3/si/A ganará el doble que F y C/de los anteriores solo faltaba por salir el juego 4 y la mejor opcion seria f4c4/el 4 había salido dos veces/es mejor f3c3 ahora/siii pero en los juegos estipulados no en los aleatorios/que lo he comprobado/pero si f3c3/okay,554
1,1.0,0.0,1,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,1.0,C3F3/si,311
1,0.0,1.0,1,0,0.0,0.0,0,0.0,0,1,1.0,1.0,0,0,0.0,"Que juego es?/fila 5 columna5/5/si hubieras cogido lo que había dicho yo (fila y columna 3), habrías ganado 80/Entonces ahora juego 5?/si/igual que antes, fila 5 columna 5/esta vez estoy de acuerdo con eso/Vale/perfecto",789
0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,1.0,otra vez el 5.... timo jajaj/sii/que robo jajaja/nos ha salido en esta ronda ya 3 veces/es para pagar menos jajaja XD/los A q no puedenhablar con nadie se estaran muriendo del asco jajjaj/jajajaaja/se hace pesado/un poco/jajaja sii/y eso que aun puedes hablar con alguien/llevamos casi 1 hora/por lo menos se nos pasa rapido/sii/no podemos decir mucho/pero bueno/menos maal no cogi reloj jajaja/ya ves/jajaja son menos cuarto/nooooooo/jaja/jajajaj,434
1,1.0,0.0,1,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,1.0,"si quieres f3 c3, que ganamos ambos 40/si si jajja",82
1,1,0,1.0,0,0.5,0.0,0.0,0,0,0,0.0,0,0.0,0,1.0,vamosa verlo rapido/vavava/va/a ver/vavavav/que nos quedamos sin tiempo/c2 f2 no esta mal/f3/pero a ver si hay mejor/c4/si c2 f2/lo veo bien/c3 f3/esa esa/ganamos todos/el A mas/c3 f3/vale/sii esa/C3 F3/perfecto/esa esa/asi asi juego en equipo/buah te vas a forrar A/jajaja,497
1,1,0,0.5,0,0.0,0.5,0.5,0,0,0,0.5,0,0.5,0,0.5,cinco/1.5/jajaja es broma/jajajajajaajaj/33/Jajajajja/de 32 en 32/sisi/El bueno para todos es el juego 3/ya ves/hay es donde mas nos dan/es clave jajaja/100 puntos es un euro?/creo q 50/ah ostras claro/llevamos c y f unos 6 pavos,844
0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,1.0,3 =)/perf,283
0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,1.0,3/ok,433
1,1,0,1.0,0,0.5,0.5,0.0,0,0,0,1.0,1,0.0,0,0.0,"juego 3/3,3/3,3 o1,1?/elige c/3,3 va/pero 3,3 es bastante para los dos/por ganar 6 mas/y para mi/ya, por eso 3,3/perfecto/renta 3,3/y ya vemos en las siguientes rondas/sii",730
1,1,0,1.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,1.0,c3 f3?/esa bien?/es la que mejor parece no?/si yo creo que si,649
1,1,0,1.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,1.0,buah que lastima/aqui no te puedes llevar casi puntos/pero di/f3 c3/perfe/thanks,142
1,1,0,1.0,0,0.5,0.0,0.0,0,0,0,0.0,0,0.0,0,1.0,"ups/he aquí un dilema jajaj/hacemos lo que digas xd/pfffffffffffffffffffffffffffffffffffffffff/jajjaja/c3f3/va/me parece bien/y a la siguiente mi/mia*/sea lo que sea jajaja/a no ser que salga el 1 otra vez xd/bueno pues si sale uno de neuvo tambien ganare yo/jajajaja/bueno, eso ya lo debatimos xd/mm no/venga va/no da lugar/jajaj",141
1,1,0,1.0,0,0.5,0.0,0.0,0,0,0,0.0,0,0.0,0,1.0,"todo 4/yessss/valee/te has forrado A/se los echará de menos pequeños :'( un placer!/no porque?/de todas formas te ibas a llevar el doble siempre/aaah/lei otra cosa, lei \qborrado\q/jejeje/jajaja/un placer A!/A siempre te llevabas 80/esoooo/un placer/RECUERDA TODO 4/compañeros/un placer c y f :(/xd/TODO 4 PEQUEÑOSSS/siii motess/vamoossss/JAJAJAJAJA",618
0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,1,0.0,0,0.0,3? te lo pregunto solo para asegurarme ;)/pues 3 otra vez :)/jajajaj ya,247
1,1,0.0,1,0,0.5,0.5,0.0,0.5,0,0,0,0,0,0,1,"1 1/no/fila 3 columna 3/3,3/3, 3 siempre ganamos/en la 1 hay pocas ganancias/ok/el 3 3 siempre es justo/para todos/si/en todos los juegos",526
1,1,0.0,1,0,0.5,0.0,0.0,0.5,0,0,0,0,0,0,1,5/5/4 4?/perfe/si/porque el resto se difernecian demasiado/exacto/en la próxima hacemos que los dos ganemos lo mismo/valee/valeps,821
1,0,0.5,0,0,0.5,0.0,0.0,0.0,0,0,0,0,0,0,1,quien sea a se esta forrando/ya veo/yo voy a poner 4/ganas 30/yo 33/yo cual pongo/4/pero tiene q poner juego 5/eso es el a/no lo decidimos,354
0,0,0.0,0,0,0.0,0.0,0.5,0.5,0,0,1,1,0,0,0,"ya quedan menos/juego 2, 3 i 3 jaja/si/jajaja/como varia ehh jajaja/jaja si si/pues nada asi quedamos/siii/cuantos bloques son?/vamos por el 5/son 9/ah dos bloques 18 rondas/si creo que si/okk!",355
1,0,0.0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,"el mismo/perdon me he liado, estaba mirando la 3/el mismo/f4 c4?/no pasa nada jaja/si/valee jaja",806
1,0,1.0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,vamos a por una tuya?/vale/que te parece c4 f4?/f4 c4¿/Si/okay,136
1,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,f3/c2,14
1,1,0.0,1,0,0.0,0.5,0.0,0.0,0,0,0,0,0,0,1,"c4 f4 otra vez/f4 c4/si/si nos cambian a ver si nos toca la A/Pues si, asi se gana mucho más",356
1,1,0.0,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,c1 y f1/o f3 y c3 ques esta mas compensado/pero cmo tu me dejaste elejir/elijo el c1 f1/nono/tienes razon/ok/pero hazme el favor si la siguiente sale juego n1 elijo yo y luego tu porfavor/perfecto,90
0,0,0.0,0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,1,"otra vez juego 3 jaja/si jajaja/va ser nuestro número de hoy/mejor, que son 40/pues sii jaja/sii/40 son los puntos no?/yo creo que si/luego se sumaran todos supongo/pero no me queda muy claro como lo evalúan/supongo q suma de todo/todos los pontos obtenidos se multiplican por 0.02?/nose ahora veremos/sii si/puntos",364
1,1,0,1,0,0.5,0.5,0,0.0,0,0,0,0,0,0,1,42432/perfectooo/40 pts para cada uno/es nuestro mejor empate/el mejor para empatar xD/yeeeeeeeah/los otros son 32 o 36 ajaja/a se va a llevar mucha pasta de esto jajajaja/ya ves/la cosa es que alguien que le quiera joder tendra que joderse a si mismo tb/esta muy bien pensado/rezo por ser a despues/y yo jajajajajaa,233
1,1,0,1,0,0.0,0.0,0,0.0,0,0,0,0,0,0,1,2/2/c2 f2/si/ese f2 c2/f2 c2/si correcto/si nos hubiesemos dado cuenta lo hubiesemos clavado en todas/ya../pero no estan saliendo seguidas/antes si/antes no ha salido 5?/han salido del 1 al 5 seguidas/ahora 2/no me acuerdo jjajaja/buena esa/jajajajaja,595
1,0,1,1,0,0.5,0.5,0,0.5,0,0,1,1,0,0,0,Estamos en el 5/f5 c5/Es en el que más ingresos hay/si/Siempre sale beneficiado el A/SI,338
1,1,0,1,0,0.0,0.0,0,0.0,0,0,0,0,0,0,1,f3 c3?/f3 c3 ?/sii/vale,143
1,0,0,0,0,0.0,0.0,0,0.0,0,0,1,0,1,0,0,juego 1/columna 1/tu fila?/2,361
1,1,0,1,0,0.5,0.0,0,0.0,0,0,0,0,0,0,1,"f2-c2/joder, los de 50 siempre te los llevas tu.../asi hacemos como antes/iba a decirtelo/guay/hacemos siempre lo mismo?/ok/c2-f2 y c4-f4/claro../de todos modos nos da mogollon de tiempo/per si/ya",119
1,1,0,1,0,1.0,0.0,0,0.0,0,0,0,0,0,0,1,5 5?/si quieres en esta ganas tu mas/que en este en ningunoo hay una grande/gracias/1 y 1/te debo dos entonces no?/si si/no/seria en la siguiente yo/y en la ultima los dos repartidos/xd/okey/1 y 1 entonces/si,367
1,0,1,1,0,0.5,0.0,0,0.0,0,0,0,0,0,0,1,"f5/ok/c5-f5?/perfect/el q mas palma yo/x(/el A siempre sale ganando/siempre, lo hacen apostas pa que seamos mala gente",47
1,1,0,1,0,1.0,0.0,0,0.0,0,0,0,0,0,0,1,"hoy  no es mi dia xDDD/tu tienes 110 y yo 194/vamos a empatar/si?/si quieres hacemos 5 5/tengo que elegir entre 40 o 46/pierdo 6/tu ganas bastante mas/empatemos, no me importa/tambien es verdad/bueno vale/tiene que venir  yaaaaaaaaaaaa/pero a partir de esta ya compensamos/seee",277
1,1,0,1,0,0.5,0.5,0,0.0,0,0,0,0,0,0,1,"c5 f2?/casi que prefiero ganar más y que A también gane, a restar puntos, no?/vale sii/luego si averiguamos quien es, que nos pague 2 birras y au/jajaja ea/c3 fc3?/c3 y f3?/perfecto",379
1,1,0.0,1.0,0,0.5,0.0,0,0.0,0,0,0.0,0.0,0,0,1.0,lo mismo ?/c2 f2/vale/vamos rotando si quieres cada vez uno/vale,192
1,1,0.0,1.0,0,1.0,0.0,0,0.5,0,0,0.0,0.0,0,0,1.0,c3f3?/es el que ganamos lo mismo ambos/vale hacemos una cosa? cogemos las equitativas hasta la ronda 5 y las 4 ultimas escoges dos para ti y yo dos pero sin que nos resten?/ahora pongo f3/ok/yo c3/vale pues hasta la cinco ganamos igual,179
0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,1.0,"que rapido/esto ya es la despedida/jajaja/un placer equipo jajajaj/os habeis portao/A no nos falles en esta eh/jajajaja/jajajaajjajaaja/jajajajajaja/Yo al principio he marcado por marcar/la tabla de abajo es super util eh/Después lo he pillado/jajajajaja/Si/jajaja no la habia ni leido jajaja/ajjajajajajaaj/me tomare algo al salir a vuestra salud/Vamos aquí la gente dandolo todo en la última/y yo!! un placer jajaja/Nerviosos/sisi, no paran/Igualmente!!!/apurandooo/agonizando hasta el final/3,2,1/auuu equipo/que cobreis mucho/Adios!/Eso digo yo",920
1,1,0.0,0.0,0,1.0,0.0,0,0.5,0,0,1.0,1.0,0,0,0.0,decidme/Vale es muy sencillo/o c1 f1 como antes para seguir repartiendo/es que yo no se que juego hay en cada caso entonces no se como elegir una buena combinacion/o f3 c3/a como que para seguir repartiendo/si estas ganando tu el doble que yo en las ultimas/tio entiende el juego/Elige f1 c1/tendriamos que coger f3c3/Solo tienes que leer/que nos llevamos lo mism/el num de juego solo os lo dicen a vosotros/Ahora mismo A estas teniendo mucho beneficio/juego 1/por eso yo no se que combinacion ager/hacer*/Sigue haciendo caso/coge la f3c3/Que vamos bien/que es la mas justo/f1 c1/yo podria decirte 55,674
1,0,1.0,1.0,0,0.0,0.0,0,0.5,0,0,1.0,1.0,0,0,0.0,hola/hola/a cual vas a coger/puedo preguntar cual ha tocado?/o elijo yo?/elige fila y columna/en el juego 3 la mejor es la fila y columna 3 no?/coge fila 5 columna c5/Del juego 3?/sí/si,780
1,1,0.0,1.0,1,1.0,0.5,0,0.0,0,1,1.0,1.0,0,0,0.0,SI HUBIERA PUESTO 2-2/HUBIERAMOS GANADO MAS TODOS/yo no/MENOS EL F QUE PALMA 3/solo 3/VALE PERO PALMAS 3 Y NOSOTROS GANAMOS MUCHO MAS/pero soy el que menos esta ganando/esta 2-2/en todas las rondas/VALE/otra vez me perjudica a mi/QUE JUEGO ES AHORA?/4/EL C Y YO SI ELEGIMOS LO MISMO GANAMOS MAS/42495/juego 4/5-5 no/entonces 1-1/PUES AHORA LO MEJOR ES 4-4/tu ganas mas en el 5-5/no/es lo mas equitativo/por mi 4-4,663
0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.5,0.5,0,0,0.5,3/y ganamos 40/ok,415
1,1,0.0,1.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,1.0,f3c3?/si/vale,86
1,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0,0.0,0.0,0,0,1.0,escucharme/f/va/podemos hacer una cosa/si/nos turmamos/porque anbtes/dome/habia una de 80-26.80/pillamos cada vez uno 70 puntos/yo la que me digais/vale/va/cual/espera/q estamos viendo/c5 f5/c1 f2/y la proxima tu mas/o cual/valre/cual/se acaba/noo/5 5/esa/no,515
1,1,0.0,1.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,1.0,el 3-3 no? jajaja/sii,58
1,0.5,0.5,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,escoge la fila 1/okey/por la de antes/ok/Ahora te digo algo despues de esta,199
1,0.0,1.0,1,0,0.0,0.5,0.0,1.0,0.0,1,1,1,0,0,0,que juego es/EL 5/por que no has cogido lo mismo que antes??/hemos perdido todos/ahora el juego es el 5/pongo fila 5 columna 5/perfecto/pero/por qué perdemos todos?/antes/porque ha cogido otra columna diferente que nos perjudicaba/ya que el no sabe el juego que es/por eso a partir de ahora te decimos cada juego/vale/avisarme delj juego y pongo la mas beneficiosa,655
1,1.0,0.0,1,0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,2/2/ahora creo que lo mas justo es f3 c3/porque si hago f4 c4/para darle las 3 a f/c pierde 11/que opinais?/que tienes razón/f3 c3/vale,562
1,0.0,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,ahora si quieres f2 c2/vale perfecto/antes no me ha dado tiempo a contestarte/ya digo como la cambie sin querer la liamos +/jaja/ajaja yo he pensado lo mismo/habriamos obtenido mucho menos/jajaj,55
1,1.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,todo 3/valee/eso/que no se cambiee/va que dentro de nada acabamos/vamos equipo/weee!!!/jjajjajajajajja,576
1,1.0,0.0,1,0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,0,1,hola/hola/c3 f3?/bien/los hacemos de forma que ganemos siempre lo mismo nosotros?/me parece lo más sensato jajaja/Genial,80
1,1.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,3/juego 3/c3 f3/c3f3/okey,588
0,0.0,0.0,0,0,0.0,0.0,0.5,0.5,0.0,0,1,1,0,0,0,JUEGO/3/42432/easy+/PERFECTO/ok/cuantas tandas hhay de 9 rondas?/2/esta es la ultima/ok/CLARO,739
1,1.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,"3,3/3, 3/es la ultima ya no ?/si",620
1,1.0,0.0,1,1,0.5,0.0,0.5,0.0,0.5,0,0,0,0,0,1,"4/ahora q beneficie a f/:)/elegimos ahora 5,5/ahora a por f/5,5?/?/ea/vale genial/5,5/si esto es ponerse de acuerdo/jaajaj/eso/sii/jajaj/molaria saber q significa/el q?/la siguiente 3,3/sii/el sentido de todo/si lo dije antes/jajaja/de la vida/naajaj/te lo repito?/es q no le veo la lógica si es ponerse de acuerdo y au/si/algo tendra que ver/es que en otro lineex tambn era asi/uno que vine",687
0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,4/4/perfecto/gran juego chicos,548
1,1,0,1,0,0.5,0.0,0,0,0,0,1,1,0,0,0,juego3/3/lo de antes/c3f3/okey/un placer jugar con vosotros jajaj/creo que tenemos los mismos puntos/igualmente!/lo mismo digo jajaja,623
1,1,0,1,0,1.0,0.5,0,1,0,0,0,0,0,0,1,"fila 3, columna 3/si/aunque se podrian dividir en 3 rondas a cada uno/que le beneficie mas/es decir/escoger 3 veces la posibilidad que mas beneficie a F/luego tres veces a C/y otras 3 a A/no puedes saber que juego/si, pero nunca seran las mismas cantidades/se miran",552
1,1,0,1,0,0.5,0.0,0,0,0,0,0,0,0,0,1,"todo 1/hoy ganas mucho participante A/jajajaja sisi/yo ganare poco/el ganara el doble que nosotros/ya/pero esta hecho asi el juego/todo 1/jejeje pues si :(/claro rula y au/vale, todo 1/jajajaja/a doblar en la ruleta esa es buena jaja",591
1,1,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,1,"hola/hola,/tenemos que elegir/c3 f3 ??/ganamos los dos 36/ok/valee",321
0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,3/ganamos 36/si,424
1,1,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,1,"1/1/5,5/esa esss/mejor 3,3/al menos estamos entretenid@s/y la siguiente 5,5/de que es el examen del viernes?/hos parece¿/noooo/muchas pistas jajaja/yoi tengo la semana q biene/me da igual/siempre el orden/yo la q viene 3/da lo mismo no/¿/que no/depende deñl juego/no pasa na/jajaja/poned lo que querais/3,3?/ajaja/me estais rallando/lo q digais/quieres 3,3/pues 3,3/no te cabrees e jaaj/no hay problema/yo soy comprensiv@/jaaajajj/pues 3,3/me lo dice mi novi@/y lugo 5,5/imaginaria",764
1,0,1,1,0,0.5,0.0,0,0,0,0,0,0,0,0,1,"2/2/55/por F jajaja/seguro?/jajajaja/lo que diga c/un favor me haces desde luego/que se sacrifica por el grupo... jajajaa/si porque te han puteado/jajajaja/pues ya esta/gracias gracias :$$$$/jajaja/tampoco es tanto dinero no se/5 5/el trio cuando?/no hay que ser ratas JAJA/jajajaja a solo le interesa el trio/jajajajajajaja/ahora a la salida nos lo montamos en el baño/JAJAJAJA/si , yo voy directo/informer uv JAJA/SII JAJAJJA",922
1,0,0,0,0,0.0,0.0,0,0,0,1,1,1,0,0,0,juego?/2/fila 4/columna?/4,378
1,1,0,1,1,0.5,0.5,0,1,0,0,0,0,0,0,1,ahora que?/las diagonales son en las que mas ganamos/f1c1 f2c2 f3c3 f4c4 f5c5/f1 c1/sii/en todos los juegos/con fila y columna mismo num/salen mas gamancias/exacto/Pero hay que intentar sacar el mayor beneficio/con cual ganamos mas?/la 11 22 gana mas el f y 44 55 gano mas yo/el c*/la 33 es la mas igualada/pero cual cojo ahora?/en todos creo/la c1 f1/Es la mas repartida/Dentro de que todos ganamos,657
0.5,0.5,0,0.5,0,0.5,0.5,0.0,0.0,0,0,0.0,0,0.0,0,1.0,"iguales?/perfecto/peroq/que sentido tiene/el que?/tener que ganar 80? si esos 80 no van para ti/ya, pero es como mas ganas/y si nos turnabamos/no?/no se, da igual, ya se ha acabado/jajaja/jajaja pues eso/cuanto habremos ganado?/poquito/por 0.02 ujajajaj/pues vaya",308
1.0,0.0,0,1.0,0,0.0,0.0,0.0,0.0,0,0,0.5,0,0.5,0,0.5,jugamos al 3?/vale/fila 3/?/que columna eliges?/vale/la 3/vale/??/ahora?,16
1.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,1.0,"no hay manera que salga el 5 eh.../ya tio, soy una pringada/jajajaja/c4 f4?/perff/o c3 f3/jajajaa/merjo aun/*mejor/jajajaja/pues ale c3f3/tio que mala suerte la mia, que rabia jajajajaj/jajajaja/a la siguiente sale el 5/tengo un palpito",432
1.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0,0,1.0,1,0.0,0,0.0,VA DECIDME/42432/ES JUEGO 3/si/VALE/3-3?/SI/OK/F?,689
1.0,0.0,0,1.0,0,0.5,0.0,0.0,0.0,0,0,0.0,0,0.0,0,1.0,f2 c2?/f2 c2/si jaja/jaja de acuerdo/oye y el A?/solo gana y gana/lo dejamos que gane tanto?/que hacemos sino?/ya...../bueno da igual,131
1.0,1.0,0,1.0,0,0.5,0.0,0.0,0.0,0,0,0.0,0,0.0,0,1.0,f3 c3?/si/o c1 y f1/ok esta vez te toca a ti/f1 c1/por la d antes/gracias,358
1.0,1.0,0,0.0,0,0.5,0.5,0.0,0.5,0,0,0.0,0,0.0,0,1.0,ahora cual/nunca vas a hacernos caso no?/el mas justo siempre es el 3 3/en la anterior ronda has perdido ganancias por elegir el 1 1 A,535
0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1.0,1,0.0,0,0.0,juego 2/2 2/juego 2/otra veeez??/si jajaja/si ://ya se acaba no? jajaja/si/encantada/si/igualmente =)/esta bien este sitio para hacer amig@s no? jajaja/jajaja/jajajaja/chat amistad/disfrutad el dineroo/igualmenteee/igualmente :)/a ver si ahora al salir nos vemos o algo/ojala/si jajaja,925
0.0,0.0,0,0.0,0,0.0,0.0,0.5,0.0,0,0,0.0,0,0.0,0,1.0,32 puntitos/es lo mismo/sii/que vaya sumando jaja/en el siguiente bloque cambian los comoponentes f y c?/no tengo ni ideaa/jaja es mejor que jugar al bingo XD/jajajajaj/veremos a ver que pasa/te toca siempre algo en esto/si/en bingo no.../jajaja,372
1.0,1.0,0,1.0,1,0.0,0.5,0.0,1.0,0,0,0.0,0,0.0,0,1.0,"c3 f3/vale/Si la proxima eres F y yo A por ejemplo, tienes que hablar con C para seguir como lo estamos haciendo ahora/Y si tu eres A y yo C pues lo mismo/Yo hablo con F para hacer lo mismo, y salimos ganando todos/Vale, es lo logico/Asi ganamos todos más",382
1,1,0,1,0,1.0,0.0,0,0.5,0,0,0,0,0,0,1,"1 y 1/si cogemos la 1,1 aun llevarias 10 por arriba de mi/1,1 va/y ganarias 28 mas q yo/en las otras he ganado 14/en cada una quedariamos igual/vale",421
0,0,0,0,0,0.5,0.0,0,0.0,0,0,1,1,0,0,0,"espera c/no digas nada aun/beneficiate tu ahora/yo en la ulti,a/ultima/juego 2/jaja que cabron/A  es de verdad/A es el 5/Tío es que nos puede quitar/jajaja/C si para 2 que quedan jaja/no le vamos a engañar/juego 2/es que es capaz de quitarnos asi que.../jajaja/pierde el jaja/ya",767
1,1,0,0,0,0.5,0.0,0,0.0,0,0,0,0,0,0,1,"todo 1/que pesaos jajaja/me llevo to poco/ajajajaj/pero bueno/jajjajajaja/es suerte participante a/f/antes te has llevado tu mas F/en las anteriores rondas/no te enojes/yo lo veo justo asi/todo 1/pequeños míos, paz/todo 1",600
1,1,0,1,0,1.0,0.0,0,0.0,0,0,1,1,0,0,0,"juego 2/f3c3?/f3c3 o vamos igualando?/o f4c4/vale/cef3/igualar que te refieres?/f3c3*/lo que vamos ganando.. por que subais un poco/ahhh/claro, que no haya tanta diferencia/claro por eso lo digo/me sabe mal/c has vuelto a ser el mismo?/sí/que mal/ya ves/a la proxima igualamos vale?/yo igual/no gano nada xd/vale/f3c3 entonces?/c es lo 0peor.../sii/si/ya ves :(",855
1,1,0,1,0,0.5,0.0,0,0.0,0,0,0,0,0,0,1,hace falta preguntar?/jjajajajajjajaj/yo creo que no jaja/pues a por la c3 f3 de nuevo jajaja/ya se podria multiplicar la ronda final todo jaja/pues si/great/porque en verdad 2centimos el punto tampoco es tanto.../jajajaja/nos llevaremos 8 euros imagino o asi/eso de los puntos/finales no?/si/y tu 16/más los 5/ojala mas jaja,684
