any_suggestion,suggest_safe,suggest_efficient,agree_proposal,discuss_coordinate,discuss_fairness,discuss_efficient,discuss_rules,explanation,discuss_howtoplay,ask_game,receive_report,truthful,falsehood,contradict,neither_report,original_message,row_id
1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,"2; c2 f2? / 2; que antes he ganado menos que tu jajaj / 1; como? / 1; c3 f2? / 2; antes yo he ganado 18 y tu 29 / 2; f2 c2 ganamos mas que c3 f2 / 1; vale / 2; f2 c2 entonces? jajaj / 1; jajajajajaj no lo hagassss / 2; jajajaja / 2; la ultima lo hacemos / 1; okay / 1; 32-32, porque mi maximo aqqui son 38, asique da igual / 2; porque a ti no te sale rentable / 1; hola / 2; hacemos c2 / 2; fila f2 ? / 2; y ganamos los 2 lo máximo? / 1; fila 4 yo gano mas / 2; hola / 1; hola / 1; fila 4 / 1; sr c jajajaja / 2; f1 c1 / 1; f1c1 / 2; esto es pura suerte y probabilidad , si ya tenemos una estrategia de juego / 2; depende lo que salga / 1; exacto / 2; ya tenemos los resultados / 2; pillamos cada vez uno 70 puntos / 0; yo la que me digais / 1; vale / 0; va / 0; cual / 2; espera / 1; bueno pues esa / 2; c2 c2 / 2; ? / 2; y luego ganas mas tu lo q veas / 2; te dan 33 / 1; vale / 2; no esta mal / 1; pues ese y luego al reves / 2; si es el 2 / 2; si es el 4 / 2; c4 c4 / 2; mas o menos asi / 1; c3 f3 / 1; ? / 1; el juego es el 2 / 2; 2-2? / 1; 3-3? / 0; y si ponemos uno que gane mucho la f y luego en la siguiente que gane3 el c? / 1; podemos probar la tactica / 2; vale pero queda ests y otra / 0; probamos? / 1; poned / 1; 11 / 1; 42370 / 1; no / 0; vale / 1; 42402",14
1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,"0; Vale / 1; Es lo que te iba a decir / 1; menos mal, me ahorras tener que explicartelo / 2; f2 c2 jajajaj / 1; pues eso, ahora elegimos el 2 / 1; esque en la anterior nos ha costado darnos cuenta / 2; igual / 1; f3 c3 no? / 2; como el de antes, c3 f3 / 2; si / 1; pues que tal? Te has acordado de coger paraguas? / 2; no / 1; Yo no y me he chopado / 2; jajaj / 1; mal vamos tomando decisiones / 2; he aparcado lejos / 1; vale sii / 2; luego si averiguamos quien es, que nos pague 2 birras y au / 1; jajaja ea / 1; c3 fc3? / 2; c3 y f3? / 2; perfecto / 2; seguimos con c3 f3? / 1; si / 1; pero en otras rondas podriamos cambiarnos en plan seleccionamos para que obtengas la mejor pubtuacion para ti / 1; y ala siguiente ronda la mejor puntuacion para mi / 1; para ir ganando mas nosotros, sabes? / 2; sii / 1; pero bueno esta c3 f3 / 2; también lo he pensado / 2; en la siguiente lo hacemos pues / 1; perf / 2; c1 f1? / 1; la que mas te beneficia a ti es esa / 2; sii / 1; a la siguiente buscamos una que me beneficie a mi? / 2; luego miramos la que más a ti / 2; te juro que he pensado que volvia a salir... jajajaja / 1; jajajajajajaja sii seguroo / 2; lo juro / 1; aaahhh okey / 2; nosotros tenemos que decirle que juego es / 0; pero da igual que ponga 1 que 2 que 3 / 2; y el toma una decicsion dentro de ese juego / 1; vale / 2; juego 2 / 1; juego 2 / 0; enserio la tarea del rol A esta sobrevalorada / 0; encima que no ve el juego gana mas... / 2; jajaj ya ves / 2; eres el de lla toma de decisiones / 1; fila5 y columna 5 / 1; A no tienes hora no? / 0; noo / 2; me gustaria saber q nos estudian con esto / 0; hola / 2; hola / 1; a cual vas a coger / 0; puedo preguntar cual ha tocado? / 0; o elijo yo? / 1; elige fila y columna / 2; en el juego 3 la mejor es la fila y columna 3 no? / 1; coge fila 5 columna c5 / 0; Del juego 3? / 2; sí / 0; Perfecto / 2; nan / 2; como querais / 1; 1 / 0; ahora para F / 1; f5c5 / 2; bien por mi / 0; vale / 0; f5c5 / 2; auque no sé si nos sale rentable esto eh? si hubieramos amarrado tendríamos 32 en las dos rondas / 2; jajajaaj / 1; y la siguiente para c, pq A siempre gana mas / 2; i me ha tocado mojarme / 1; no vives por aqui? / 2; no, soy de fuera / 1; aah / 1; pero estudias en la universidad / 1; aqui somos todos estudiantes? o hay gente que no lo es? / 2; ahora 9 rondas ya es aburrido / 2; no lo se / 2; creo que tienes que ser universitario / 1; y tanto jaja / 1; esque como a veces he visto gente mayor no estaba seguro / 1; tu es la primera vez que vienes? / 2; pues eso",6
1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,"1; HOLA / 2; hola / 1; z / 1; Y TU? / 2; c2 / 2; bien? / 1; perfecto / 2; hoola / 2; el bloque 1 / 1; hola / 1; c1? / 1; c4f4 / 2; entonces gano yo ahora 50? / 1; ? / 2; correee / 1; la siguiente / 1; mira / 1; fijate / 2; yaa / 1; ahora si, ve a por el de 50 / 2; peeerf / 1; se pensaban que habíamos hecho trampas jaja que susto tú / 2; que? / 2; eeeh / 2; ya lo he pillado / 1; jajaj que pasa? / 2; tenemos que coger el que sume 80 siempre / 2; o si no sale / 1; quedan 7 rondas / 2; antes has ganado tu , ahora quiero ganar yo / 1; no querias ganar? / 2; c3 y f3 / 1; f3 c3? / 0; perfecto / 1; esa esa / 2; asi asi juego en equipo / 2; buah te vas a forrar A / 2; vale va c3 f3 sui no hay mejor / 1; por eso / 0; cual / 2; por 3 puntos me da igual / 2; c4 c4 / 0; c4 f4 entonces / 1; 4 4 / 1; columna 4 fila 4 / 2; yo solo tengo tres filas / 0; que juego vas a escoger? / 1; 4 / 1; el juego es el 4 por defecto / 0; vale / 1; la columna 4 y la fila 4 es el que mas nos beneficia / 0; que vais a marcar? / 1; el juego es el 2",9
1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,"1; como antes? c3 f3? / 2; me parece bien / 1; el F siempre recibe menos / 1; o sino cual? / 2; recibimos lo mismo en esta / 1; ya, ya / 2; 32 cad uno / 2; que antes he perdido 18 xd / 1; jajajajajaja porq estabais despuntando / 2; sii / 1; para ambos / 1; c3-f3 jajajaja siempre el mismo pero son 40 / 1; lo mismo / 1; miralo / 1; a ver si lo entiendes / 2; c5f5? ganas otra vez mas / 2; el que? / 1; tener que ganar 80? si esos 80 no van para ti / 2; ya, pero es como mas ganas / 2; y si nos turnabamos / 2; no? / 2; no se, da igual, ya se ha acabado / 2; jajaja / 1; jajaja pues eso / 2; cuanto habremos ganado? / 1; poquito / 2; ajajajajaja oke / 2; okey / 2; aceptamos barco / 1; y es lo mismo solo dependemos del azar de las rondas que sangan / 1; salgan / 2; por mi esa / 0; f3 c3 / 1; pues esa / 0; defnitiva f3 c3 / 1; probemos mas por si acaso / 0; vale / 2; vale? / 0; cual / 0; el que me digais / 2; spera / 1; f2 c2? / 1; no / 1; espera / 1; c3 f3 / 2; jajajaja / 1; ole jajaj / 0; vale / 0; jajajjajaj / 2; ya me lo se hasta de memoria / 1; este si renta / 2; si / 1; fila 3 columna3 / 1; el juego es el 5 / 0; que juego es / 0; 4 4? / 1; columna 5 fila 5 / 2; fila 2 c 2 / 0; la 5-5 / 1; el 2 2 es menos puntos / 1; 5-5 o 4-4",12
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,"1; di tu primero / 2; c1 / 1; f1 / 2; vale bien / 1; mejor la f5 / 2; ya estaba decidido jajaj / 2; si / 1; f3 / 2; ganas mas con el f1 / 1; c3-f2 esta bien / 2; uuuf / 2; que miedo / 2; jajajajja / 1; en el bloque c5 / 2; ajajaja / 1; por? / 2; un poco tarde ya / 2; porque es la suma mas alta / 1; entonces que / 2; ahora ya no, no? / 1; me da uq eno / 1; iguales? / 2; okey , estamos deacuerdo / 1; menosmal :P / 2; c1 / 1; f1 / 1; mira tengo una teoria / 2; iluminame / 1; en el juego 1 f1 c1 ganas tu / 1; juego dos f2 c2 ganas mas tu / 2; jajaja / 2; BUENA / 0; bien jugada / 1; vamos / 0; sigamos / 1; pues esa / 0; por ahira c3 f3 / 1; si / 2; leugo hacemos una / 2; esque hacer eso compensa si luego lo hacemos al reves / 2; si / 1; vale pues ya estmos iguales / 2; tenemos q ir haciendo eso q se va turnando / 1; columna4 fila 4 / 0; valeç / 0; siempre lo mismo? / 1; no / 1; mira las variantes / 1; hay que ver que nos sume el maximo de puntos a cada uno / 1; para poder tener mas ganancias / 0; vale ya lo entiendo / 1; en las casillas que haya negativo no le des / 1; porque nos afecta y perdemos dinero / 1; el juego es el 5 / 2; fila 4 / 1; columna 4 fila 4 / 2; si / 0; si / 1; ganamos todos",10
1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,"1; cef3 / 2; igualar que te refieres? / 1; f3c3* / 1; creo que saldria bien / 2; de acuerdo / 1; porque hay tablas que salen grandes pagos para f y otras para c / 2; aunque el A se lleva 80 / 1; por ejemplo cuando nos toque la 1 elegimos c1 f1 / 2; en este no hay muchos pagos de C / 2; c3 f3? / 1; de hecho me acabo de dar cuenta que la tabla 1 y 5 son la misma pero a la inversa, y la 2 y la 4 igual, con lo cual deberiamos estar eligiendo siempre el mayor pago para A / 2; porque? / 1; elegimos ahora f4 y c4 y cuando toquen las tablas 1 y 2 elegimos tus mejores pagos / 2; solo queda una ronda / 1; lo tendriamos que haber hecho así desde el principio, no me habia dado cuenta, mierda / 2; noentiendo lo de mayor pagopara A / 2; sí / 1; y nos bevenificia mas a nosotros f1 y c1 / 1; no? / 2; cual cogemos? / 1; es que practicmanete A sieore sale ganando / 2; podriamos coger uno que le reste más al A / 2; f1 y c5 / 2; ahi perdemos todos, pero A más / 1; o f5 y c1 / 2; vamos a mirar con cual ganamos más, y el A pues ha tenido suerte... / 1; pues c1 f1 / 2; vale / 1; o / 1; c2 f2 / 1; a gana menos",3
1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,"0; valeee / 2; que bien estamos de acuerdo siempre jajaja / 0; si tio, y oigo a la gente escribir mucho / 2; quieres / 2; dime / 1; perfe voy / 1; c4 f4 / 2; y poque no c5f5 / 2; ganas mas / 2; juego 4 / 1; siii no la vi / 1; esaa / 1; 5 5 / 2; ok / 1; fila 5 / 1; columna 5 / 2; fila 1 / 1; propongo 3 y 3 / 1; si / 0; vale mirar / 0; todos los 3 y 3 / 0; de todos los juegos / 2; dos y dos tmb esta bien eh / 0; pongo siempre 3 y 3? / 2; lo que querais / 1; eh / 0; liada mia / 0; perdonarme / 0; es que al final habia leido el 1 y 1 / 1; ahora es el juego 4 / 0; y se me habia ido la cabeza / 1; igualmente si te fijas / 1; tampoco es que te lleves mucho mas / 2; a ver no creo k fuera cabrona / 2; la verdad / 2; xk me sabria mal que venga la gente  yo jodiendo / 0; eso espero porque como haya tercera ronda y cambiemos de rol... / 0; jajajajajaja / 2; prefiero ser buena xD / 1; jajaja / 1; no creo que haya ya / 1; congeniamos muy bien jaja / 2; jaja yo igual digo que escribeen... / 0; quiero saber quin soooois / 2; y yoo / 0; jope / 2; igual,no? / 1; muy bien sigaMOS DOS MAS AMIGO@ / 1; SII / 2; ok / 1; 5 Y 5 / 2; c5f5, no / 2; ?? / 1; siii / 2; igual que antes / 1; perfecto / 2; okais / 1; ahora te tocara a ti / 2; en la siguiente ya / 1; ? / 0; columna 1 / 2; lo vamos viendo / 1; 3 y 3",2
1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,"2; hacemos una cosa / 2; c3 y f3 ahora / 2; cuando toque juego 5 c4 f4 / 1; si mas que nada porque el resto no me compresa / 2; y recuperamos lo tuyo / 1; compresa no jajaj compensa / 2; AJAJAJJAA / 1; ok / 2; va pues 3 / 1; pero sino toca el 5 me lo pienso sobrar iguale n otro / 1; jajajja / 1; que lo sepas / 2; vale jajaja / 1; cobrar* / 2; es que yo en el uno podia ganar 54, y tu cmo mucho 38 / 1; ya / 1; jajajaj / 2; pillamos ahora el c5f5 / 1; entonces que? seguimos esta ronda y la siguiente igual y en la ultima ya cada uno lo que quiera? / 2; nooo / 1; vale / 2; cogemos el c5f5 y a la siguiente gano yo mas / 1; okay / 1; mientras que no reste / 1; perfect / 1; c5f5 / 1; ok esta vez te toca a ti / 1; f1 c1 / 1; por la d antes / 2; gracias / 1; f5 / 2; c3 y f3 / 0; va / 2; espera / 0; 73 / 2; c3 / 1; f3 / 0; perfecto / 1; no / 0; mo / 0; se acaba el tiempo / 0; 21 / 1; y yo gane 10 / 1; ya pero no me ha dado tiemmpo a ver mas / 0; va / 0; se acaba el tiempo / 0; mirad / 2; c2 c2 / 2; c4 c4 / 2; pero ahora C3 C3 / 0; si / 1; a veces si / 2; cual quieres / 1; c2 f2 diria yo / 2; va pues esa / 1; mas igualado / 1; uno / 0; la penultima / 0; pero vosotras ganas menos aun / 1; juego 3 / 0; 3-3? / 2; 3-3? / 1; si / 1; juego 1 / 1; 3 3 / 0; si",19
1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,"2; mmmm / 1; f5 c5? / 2; no tio / 2; yo ahi gano mucho menos / 1; c4 f4 / 2; esta que son 40 hacemos c3 f3? / 2; pero te juro que me acuerdo de lo tuyo para las siguientes jajaj / 1; gano mas en c4 f4 / 1; ok / 2; pero solo 3 mas / 2; yo pierdo 11 / 1; sino, me lo tomare por mi cuenta / 2; los que he ganado antes jaja / 2; jajaja va / 2; c3f3 ok? / 1; ok / 1; jajajajajaj / 1; si es que lo mejor es lo mismo / 1; o 54-26 y en la proxima ganas mas tu? / 2; vale / 1; en otros juegos pasa lo mismo con tu color / 2; asi ninguno gana poco no? / 2; ponemos c3 y f3 / 1; f3 c3? / 2; si / 2; o c1 y f1 / 0; la que todos ganamos más / 2; la 4 / 0; decidme / 2; 8 puntos tio / 0; antes no me a dado tiempo / 2; jajaja / 0; lo siento / 2; esa / 2; no / 2; f / 2; pero no me rreferia a dejar a uno con 10 / 1; vale ahora uno que ganes tu mas / 2; me referia a uno con 20 / 2; o x ahi / 1; c3 f3 / 2; sisi / 2; es la mejor / 0; perfecto / 2; os habeis dado cuenta / 2; siempre la mejor es c3 c3 / 1; c2 f2 / 2; gano 11 mas / 1; no hay tanta diferencia / 2; pero tu 3 menos / 1; el que mas putnos suma / 1; el F y C siempre son menos / 2; te vas a forrar jajaja / 0; jajaja si quereis ponemos uno de menos",18
1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,"2; hola / 1; hola / 1; c3 f3? / 2; bien / 1; los hacemos de forma que ganemos siempre lo mismo nosotros? / 2; me parece lo más sensato jajaja / 1; Genial / 1; jaja sorry / 1; te parecen bien 32? / 1; no me he dado cuenta / 2; que lioooo / 1; y ganamos igual / 1; con c3 / 2; okey / 1; y tú ganas más que si cojo f4 o 5 / 2; tu vas a poner f3 no? / 1; sii / 2; y se lleva más que nosotros todo el rato .... / 1; y se lleva el doble que nosotros que estamos aquí calentandonos la cabeza / 2; es qu para que A pierda , tenemos que perder nosotros también / 2; c1 y f1 / 1; f1c1 / 2; A se va a llevar un sobre con un fajo de billetes XD / 2; jajajaja / 1; ya ves / 1; a la proxima me pido A / 1; realmente lo peor es C / 1; porque depende de F bastante / 2; por? / 2; los 2 dependemos de ambos / 1; o cual / 2; valre / 0; cual / 0; se acaba / 2; asi sale rentable / 1; vale / 2; si no no sale / 2; c2 c2? / 2; es x 3 puntos / 2; lo que he hecho antes / 1; pon la f / 1; vale / 1; que el A se va a liar jajaja / 0; pero es el que mas a la f / 2; vale / 1; es que la diferencia 3 3 es mas grande.. / 0; cual entonces? / 1; 4 4 / 0; vale / 1; juego 4 / 1; 42464 / 2; fila 3 - columna 3 / 1; ? / 2; para que este mas igual / 0; yo pondria 4-4 / 1; si / 0; y en la siguiente damos mas puntos al c / 1; y hacemos lo de abtes / 1; antes* / 0; en al 5-5 es donde mas puntos gana f / 1; si / 0; ponemos esa? / 2; vale",16
1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,"2; ups / 2; he aquí un dilema jajaj / 2; hacemos lo que digas xd / 1; pfffffffffffffffffffffffffffffffffffffffff / 2; jajjaja / 1; c3f3 / 2; va / 2; me parece bien / 1; y a la siguiente mi / 1; mia* / 1; sea lo que sea jajaja / 2; a no ser que salga el 1 otra vez xd / 1; bueno pues si sale uno de neuvo tambien ganare yo / 2; jajajaja / 2; bueno, eso ya lo debatimos xd / 1; mm no / 2; venga va / 1; no da lugar / 2; jajaj / 1; escuchame / 1; podemos ganar más dineor y más rapido / 2; escucho / 1; hay que turnarnos / 2; como? / 1; las proporciones son siempre las mismas / 1; entre 12-15 / 1; el de antes / 1; jajajaja / 1; ahora coges tu el de 50 / 1; esta a medias igual / 2; Okey / 1; f4 / 2; c4 / 2; o c3 y f2 y ganamos lo mismo? / 2; c3 y f3 y ganamos lo mismo / 1; para ti son 3 menos y para mi 11 mas / 2; y ganamos más los 2 / 2; vamosa verlo rapido / 2; vavava / 1; va / 2; a ver si vemos una q nos de a ti o a mi f mucho / 1; o sino c3 f3, pero me da igual ganar menos esta vez / 2; pero qno se quede uno con 10 / 1; c3 f3, los dos ganamos 36 / 2; c2 f2 / 2; y luego tu mas / 2; un poco as / 2; o da igual / 1; es que antes ya he ganado menos yo / 2; yaya / 1; jo / 0; cual / 1; o sino / 1; c3 f3 / 1; ya / 2; no prefieres q te compense la ultima? / 2; son 3 puntos / 2; soo / 0; vale / 2; si / 2; el tres no hayla opcion esa / 1; es que hay otros con mas diferencia / 1; este el 3 3 esta bien / 2; si, 3-3 / 0; pues ese entonces / 1; juego 1",23
