any_suggestion,suggest_safe,suggest_efficient,agree_proposal,discuss_coordinate,discuss_fairness,discuss_efficient,discuss_rules,explanation,discuss_howtoplay,ask_game,receive_report,truthful,falsehood,contradict,neither_report,original_message,row_id
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"1; y luego en el juego 2 / 1; te vendra mejor a ti 4 y 4 / 1; miralo / 1; pero si no te fias / 1; ponemos 3 y 3 / 1; okey / 2; Mejor 3 y 3 / 2; Aqui nos favorece jugar a mi favor / 2; seria 1 y 1 / 0; okay / 0; o q beneficie aalguien? / 2; 3,3? / 1; ajaja / 1; me estais rallando / 0; lo q digais / 2; quieres 3,3 / 1; 2 / 1; c2 f2?",7
1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,"0; F que dices? / 2; y para vosotros más / 1; vale bien / 0; de acuerdo / 1; vale / 0; vale, quedan dos rondas / 1; a ver / 2; f3 c3 juego 3? / 2; JUEGO 2 PERDON / 2; o f2 c2 juego 2 / 0; por mi esa / 0; y asi ganamos todos mas / 1; vale / 1; mirar otra mejor / 1; que ahi ganamos poco / 0; esa es la mejor / 1; nada dejalo / 1; asi / 1; sii / 1; nan / 0; decirme / 0; de acuerdo / 1; bien / 2; A me das envidia jajajaj llevarás ya casi 10 pavos / 2; más los 5 / 1; el que mas se va a llevar siempre es A / 2; sana, siempre sana / 0; bueno grupo / 0; ultima ronda / 1; sii / 2; buen trabajo chicxs, me gusta el compañerismo / 0; que quereis que elija? / 1; y a mi jaja / 0; a mi si salimos todos bien parados tb jajaja / 1; algo equitativo / 0; pues decirme / 0; o pongo 4 4 / 2; pues entonces c3 f3 del juego 2? / 0; lo que veais / 2; F, bien? / 0; buenas / 2; seguís con los mismos roles? / 1; ya te vale / 2; porque te estás portando muy bien la verdad / 1; si / 0; que tal ha ido la primera ronda? / 2; joe macho jajajajaj / 1; pero que no somos los mismo? / 0; que me aconsejais pillar? / 0; la ultima vez era mas facil / 2; podrías haber sido egoísta y haber buscado tu beneficio solo / 2; si no? / 0; no lo se / 2; somos diferentes? / 2; juego 4 f3 c3 / 0; se supone que si, no? / 1; jajaja / 1; no se / 2; A tenemos un esquirol, si duda es que no es el mismo jajaja / 1; que esquirol? / 1; ? / 0; ?? / 2; has dicho antes que te gustaba el compañerismo? / 2; o no eras tu? / 1; siiii / 2; bueno, que a ti también / 0; por el compañerismo / 0; y avaricia tb / 0; que es navidad... / 0; y hay mucho gasto / 2; vas a ir a por tu máximo todo el rato? / 2; po ir compensando en las rondas nuestros números / 1; exacto",27
1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,"1; ui mira, el 5 / 1; jajajajajjajajajajjaja / 2; jajaja / 2; c3 f3 entonces / 1; c4 f4 era / 2; jajaja si / 2; c4f4 / 1; valee / 1; no me la trames ahora ¬¬ / 2; no no jajaja / 2; soy de fiar / 1; me lo creeré jajaja / 2; ya veras / 1; :) / 2; c1f1 / 1; c2-f2 esta bien / 1; ostras tu jajaja menuda diferencia / 2; yo prefiero c1f1, que llevas ganando tu dos / 1; bueno vale / 2; y el proximo iguales / 2; si nos toca el juego tres perfecto / 1; ya ves / 1; jajajajaja haz fuerza / 2; jajajaja valee / 2; que hacemos? yo ya me he perdido / 1; jajajaj aqui en realidad nos renta ir iguales porque son 40, tu aqui tu maximop ara llevarte son 46 / 2; f3c3? / 2; y ganamos los 2 lo mismo / 1; pero si se trata de ganar lo max / 2; no sabemos en la siguiente ronda que nos va a salir+ / 1; vamos compensando cada ronda / 1; ya pero los numeros son los mismos en todas las tablas / 1; solo cambia el orden / 1; buscamos las combinaciones / 2; okey , en la siguiente ronda , gano yo y pierdes más tu entonces / 1; f2 c2? / 1; pierdo 3 ganas 11 / 2; c1 y f1 / 1; ahi pierdo yo mas de 10 / 2; c2 / 2; f2 / 2; c2 / 2; f2 / 1; va / 1; c1 f 1 / 0; c3 f3 / 1; sii eso A / 2; ENCIMA TAMBN ES LA Q UE MAS LE DAN AL a / 0; esa definitiva / 1; al A le dan mucho / 1; que suerte / 2; flipas / 2; jajaja / 1; que me compense ahora / 1; no? / 2; creo q no hay / 2; si / 1; que eficacia jajaja / 0; si jajaja / 1; o mejor 22",20
1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,"2; mmmm / 2; qué dices? jajaj / 1; hacemos como antes / 1; luego gano yo / 2; f2 c2? / 1; y la ultima hacemos tablas / 1; te parece? / 2; vale / 2; f2 c2? / 1; sip / 2; confirmame jajaj / 2; vale / 2; asi me quedo tranquilo xd / 1; confirmado / 1; relax / 1; respira / 2; jajajajajajaja / 2; ups, el primero ha sido el fallo / 2; pero no pasa nah / 1; claro / 1; da igual / 2; es lo mismo, no? / 1; eso parece / 1; seguimos igual? / 1; son 36 / 2; vale / 1; o dices de diferencia? / 1; ah / 2; c3 y f3 / 1; vale / 1; la que mas nos de / 1; a ver cual / 0; claro / 1; F di tu / 2; c1 f1 / 1; esa no me da casi / 0; iguales lo he dejado / 1; ahora si / 2; c1 c2 una opcion / 2; y luego tu / 2; espera vamos a ver / 1; c2 f2 mejor / 2; sisi / 2; esa esta bien / 0; entonces c2 f2 / 1; si / 2; si / 2; esta es buena / 2; c2 f2 gano yo mas pero tu 3 puntos menos / 2; los comepnsamos / 2; en la siguiente? / 2; esq es la de antes / 0; porque 5-5 es mucha diferencia, no? / 1; para c solo son 3 puntos / 2; podiamos a la siguiente hacer la fila que a se lleva 80 y f  y C 26 o 54 / 2; yo lo dejaria asi / 2; y luegos hacemos la fila esa / 1; okay / 2; y nos llevamos siempre lo maximo / 0; esta 4-4 y a la siguiente la de 54 / 2; turnandonos f y c / 0; no? / 1; juego 3 / 0; maximo a quien? / 1; hacemos el 3 3? / 1; es el mas equitativo en este",22
1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,"1; juego3 otra vez / 0; pues c3f3 / 2; juego 3 / 2; Si, el tema es no repetir los juegos excepto el 3 / 2; Si el 5 se volviese a repetir / 1; C, entonces cada partida, se pone la diagonal con el numero del juego que toque no? / 2; exaaacto / 1; vale / 2; pues igual f1 c1 / 2; buah que lastima / 2; aqui no te puedes llevar casi puntos",29
1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,"0; y nos llevamos todos los de mi grupo 23 / 2; muchas gracias :D / 2; y coger en esta el mío de 47 y el suyo de 33 / 0; nop, voy a por vuestros maximos / 2; que en la anterior ha sido al revés / 1; ves a por nuestros maximos / 1; siii / 0; nah, jajaj no soy tan cabron / 1; la verdad es que te estas portando bien / 2; juego 2 f2 y c2, bien? / 0; decirme cual pillar en esta y cada vez que uno palme un poco / 1; vale / 0; por mi vale / 2; creo que vas a sacar tu máximo en la mayoría / 1; he palmado yo / 0; por eso / 2; por coincide con uno nuestro / 1; q lo sepais / 2; en la anterior yo / 2; me ha dado a mi 33",28
1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,2; asi tu y yo ganamos lo mismo no? / 1; entre los juegos si / 2; vale / 1; el juego es el 5 / 2; si / 2; que fila coges? / 1; fila 5 columna 5 / 1; ? / 2; no? / 0; si / 1; sii / 0; que juego es grupo? / 2; lo mismo / 1; vamos a hacer ahora juego 5 fila 5 columna 5 / 0; juego 5 entonces? / 2; vale / 2; y porque no hacemos todo el rato juego 3 fila 3 columna 3 / 2; ? / 2; en las anteriores rondas / 1; no te enojes / 2; yo lo veo justo asi / 0; el num de juego solo os lo dicen a vosotros / 2; Ahora mismo A estas teniendo mucho beneficio / 1; juego 1 / 0; por eso yo no se que combinacion ager / 0; hacer* / 2; Sigue haciendo caso / 1; coge la f3c3 / 2; Que vamos bien / 1; que es la mas justo / 2; f1 c1 / 2; Seria c / 2; ahora f3 c3 / 2; Hay que buscar el 80 para A todo el rato beneficiandonos / 1; si / 2; Yo me he apuntado los juegos / 2; Juego 3 / 0; lo ultimo que habeis dicho antes / 1; otra vez rl 3 / 0; nno me ha dado tiempo / 0; a leerle / 0; leerlo* / 2; Ahora mismo A tiene el mayor beneficio / 1; tu ganas 80 en el juego 1 11 juego2 22 juego3 33 / 2; Despues F / 1; y asi todo el rato / 2; pero di / 1; f3 c3 / 2; perfe / 2; thanks,30
1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2; f5 c5 / 2; no? / 1; f5 c5 / 2; escogeré c3 / 2; yo habia pensado columna 3 / 1; pero ganamos menos los dos / 1; no? / 2; no / 1; si / 2; porque aunque cojamos el mismo numero de filas y columnas el numero de lacelda es diferente / 1; ya / 2; por eso / 1; el juego es el 3 / 2; si / 2; 1 y 1? / 1; en la f4 y c4 es mas / 2; cierto / 2; va 4 y 4 / 1; ok / 0; es lo mismo / 1; vale sa la siguiente / 1; vamos a poner todoe el rato / 1; juego 3 columna 3 fila 3 / 2; si / 1; vale? / 0; deberíamos elegir el juego 1,31
1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,"2; no / 0; asi ganamos todos mas que en los demas juegos / 2; todo 1 / 0; pequeños míos, paz / 2; todo 1 / 1; yo podria decirte 55 / 2; A escucha / 2; IMPORTANTE / 2; y despues c / 1; entonces segun el juego que toque / 1; coges ese numero / 2; Pero si se repite el juego hay que cambiar el ciclo / 1; y estadisticamente tu siempre ganas el max / 1; y los otros dos acabaremos repartiendo / 0; pq cambiar el ciclo? / 2; Para que sea mas justo / 0; ahh vale vale / 1; no lo cambies / 1; al final van a salir los mismos juegos / 1; y es en el que tu ganas mas / 1; siempre / 2; No porque hay 5 juegos / 2; 9 rondas / 1; que c5 vas a elejir?? / 1; yo f3 / 1; f5 / 2; si coges otra fila ganariamos mas puntos / 2; por ejemplo f3 con c3 / 1; cual / 1; vale / 2; f3 y c3? / 1; ok / 2; f3 y c3? / 1; es siempre igual si queremos ganar igual :) / 2; ya jajaja / 2; espera / 2; 3 y 3 / 2; es mas / 2; nada no dejalo / 1; si / 1; 3 3 / 2; ok / 2; 3 y 3 / 2; el 3 / 1; nono el 3 ganamos todos / 0; no / 2; si / 1; tu ganas 80 en los dos / 2; exacto / 1; joder jajaja / 1; igual / 2; todo 1 / 1; esta clara / 1; la jugada digo",32
1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,"0; sii / 2; desde que lo hemos pillado si / 2; solo quedan dos / 2; animo! / 2; pequeños mios / 1; vamos / 1; pequeñines / 0; si lo hubiesemos pillado desde la primera ronda, podriamos haber elegido conforme, que ganeis loos dos por igual y me daria lo mismo ganar menos de 80 / 0; dime / 2; Esto se trata de que tu obtengas el mayor beneficio / 2; Que siempre esta en la columna c1 f1 / 1; A, No ves que te esta engañando todo el rato, te esta diciendo el1-1 porque es el que mas gana el, que se me quita a mi. yo podria decirte 5-5 / 2; Miralo en todos compruebalo / 1; juego 2 / 2; Juego 2 / 1; elige la 22 / 2; F2 c2 / 0; valep / 2; Una pena no darnos cuenta antes / 2; Juego 1 / 0; cual cojo? / 2; f1 c1",33
1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,"2; ups / 2; he aquí un dilema jajaj / 2; hacemos lo que digas xd / 1; pfffffffffffffffffffffffffffffffffffffffff / 2; jajjaja / 1; c3f3 / 2; va / 2; me parece bien / 1; y a la siguiente mi / 1; mia* / 1; sea lo que sea jajaja / 2; a no ser que salga el 1 otra vez xd / 1; bueno pues si sale uno de neuvo tambien ganare yo / 2; jajajaja / 2; bueno, eso ya lo debatimos xd / 1; mm no / 2; venga va / 1; no da lugar / 2; jajaj / 1; escuchame / 1; podemos ganar más dineor y más rapido / 2; escucho / 1; hay que turnarnos / 2; como? / 1; las proporciones son siempre las mismas / 1; entre 12-15 / 1; el de antes / 1; jajajaja / 1; ahora coges tu el de 50 / 1; esta a medias igual / 2; Okey / 1; f4 / 2; c4 / 2; o c3 y f2 y ganamos lo mismo? / 2; c3 y f3 y ganamos lo mismo / 1; para ti son 3 menos y para mi 11 mas / 2; y ganamos más los 2 / 2; vamosa verlo rapido / 2; vavava / 1; va / 2; a ver si vemos una q nos de a ti o a mi f mucho / 1; o sino c3 f3, pero me da igual ganar menos esta vez / 2; pero qno se quede uno con 10 / 1; c3 f3, los dos ganamos 36 / 2; c2 f2 / 2; y luego tu mas / 2; un poco as / 2; o da igual / 1; es que antes ya he ganado menos yo / 2; yaya / 1; jo / 0; cual / 1; o sino / 1; c3 f3 / 1; ya / 2; no prefieres q te compense la ultima? / 2; son 3 puntos / 2; soo / 0; vale / 2; si / 2; el tres no hayla opcion esa / 1; es que hay otros con mas diferencia / 1; este el 3 3 esta bien / 2; si, 3-3 / 0; pues ese entonces / 1; juego 1",23
